userID,age,gender,total_play_time,avg_session_time,games_played,in_game_purchases,last_login,friend_count,churn,max_level_achieved,daily_play_time,subscription_status,number_of_sessions,social_interactions,achievement_points,game_genre_Adventure,game_genre_RPG,game_genre_Simulation,game_genre_Strategy,country_Brazil,country_Canada,country_France,country_Germany,country_India,country_Japan,country_South Korea,country_UK,country_USA,device_type_Mobile,device_type_PC,favorite_game_mode_Multiplayer,favorite_game_mode_Single-player
1138,50,2,0.3053053053053053,0.30275229357798167,0.39285714285714285,0.344689378757515,0.20689655172413793,0.2914572864321608,0,0.2916666666666667,0.8528428093645485,1,0.8163265306122448,0.2925851703406813,0.09360936093609361,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1139,45,2,0.8278278278278278,0.9541284403669724,0.10714285714285714,0.5190380761523046,0.9655172413793103,0.1658291457286432,0,0.7499999999999999,0.1939799331103679,0,0.4693877551020408,0.749498997995992,0.5841584158415841,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1140,25,2,0.9089089089089089,0.009174311926605505,0.2142857142857143,0.6513026052104208,0.24137931034482757,0.8341708542713568,0,0.2916666666666667,0.12040133779264214,0,0.0,0.5070140280561122,0.36403640364036405,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1141,51,2,0.11811811811811812,0.1834862385321101,0.3214285714285714,0.344689378757515,0.7931034482758621,0.35175879396984927,1,0.2916666666666667,0.23411371237458192,1,0.26530612244897955,0.14829659318637273,0.7288728872887289,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1142,52,0,0.6106106106106106,0.22935779816513763,0.75,0.37074148296593185,0.3103448275862069,0.577889447236181,0,0.3541666666666667,0.34448160535117056,1,0.7346938775510203,0.44088176352705405,0.41034103410341033,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
1143,49,1,0.8618618618618619,0.6880733944954128,0.8571428571428571,0.48096192384769537,1.0,0.8693467336683417,1,0.7499999999999999,0.5652173913043478,0,0.5306122448979591,0.18236472945891782,0.5958595859585959,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1144,41,1,0.9379379379379379,0.6605504587155964,0.9999999999999999,0.6773547094188376,0.5517241379310345,0.18592964824120603,0,0.0,0.12709030100334448,0,0.9999999999999999,0.8056112224448897,0.24372437243724374,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1145,31,2,0.3233233233233233,0.9541284403669724,0.2142857142857143,0.18637274549098196,0.3793103448275862,0.542713567839196,0,0.6666666666666666,0.5551839464882943,1,0.18367346938775508,0.4188376753507014,0.16701670167016702,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1146,49,2,0.9209209209209209,0.7889908256880734,0.5,0.813627254509018,0.24137931034482757,0.8040201005025126,0,0.04166666666666667,0.1806020066889632,1,0.6326530612244897,0.35270541082164325,0.714071407140714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1147,33,1,0.15815815815815815,0.9633027522935781,0.6428571428571428,0.8316633266533066,0.3793103448275862,0.5829145728643216,1,0.9999999999999999,0.5785953177257525,1,0.2040816326530612,0.5691382765531061,0.8918891889188919,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
1148,21,0,0.23823823823823823,0.03669724770642202,0.2142857142857143,0.12424849699398796,0.8620689655172413,0.10552763819095477,0,0.4375,0.17391304347826086,1,0.5918367346938775,0.5511022044088176,0.5933593359335934,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
1149,54,2,0.39539539539539537,0.07339449541284404,0.8928571428571428,0.44088176352705405,0.5517241379310345,0.7738693467336684,1,0.4166666666666667,0.030100334448160536,0,0.9999999999999999,0.567134268537074,0.10341034103410342,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1150,38,0,0.31931931931931934,0.4495412844036698,0.4642857142857143,0.014028056112224447,0.06896551724137931,0.9547738693467337,0,0.9374999999999999,0.25418060200668896,0,0.2857142857142857,0.27054108216432865,0.44554455445544555,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1151,31,1,0.8468468468468469,0.08256880733944955,0.7142857142857143,0.4248496993987976,0.4482758620689655,0.7738693467336684,1,0.8333333333333333,0.8762541806020067,1,0.7142857142857142,0.719438877755511,0.5945594559455946,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1152,48,1,0.1881881881881882,0.5229357798165138,0.4642857142857143,0.4168336673346693,0.3793103448275862,0.10050251256281408,1,0.5416666666666666,0.020066889632107024,1,0.0,0.8476953907815631,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1153,35,2,0.3083083083083083,0.08256880733944955,0.6071428571428571,0.4168336673346693,0.13793103448275862,0.9045226130653267,0,0.0625,0.023411371237458192,1,0.42857142857142855,0.34669338677354705,0.9019901990199021,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1154,24,0,0.24824824824824826,0.706422018348624,0.3214285714285714,0.751503006012024,0.41379310344827586,0.8140703517587939,0,0.7083333333333333,0.8127090301003345,1,0.18367346938775508,0.879759519038076,0.5417541754175418,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
1155,27,2,0.5375375375375375,0.3211009174311927,0.07142857142857142,0.16833667334669336,0.3448275862068966,0.23115577889447236,0,0.0,0.3879598662207358,0,0.5918367346938775,0.7094188376753506,0.6491649164916492,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1156,24,1,0.7007007007007007,0.6697247706422019,0.17857142857142855,0.4128256513026052,0.5172413793103449,0.24623115577889448,0,0.0625,0.9933110367892977,1,0.8775510204081632,0.13627254509018036,0.7586758675867586,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1157,50,0,0.5055055055055055,0.5045871559633027,0.9999999999999999,0.6933867735470941,0.8620689655172413,0.592964824120603,0,0.4791666666666667,0.5117056856187291,0,0.4693877551020408,0.3366733466933867,0.6290629062906291,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1158,40,2,0.3933933933933934,0.5596330275229359,0.75,0.3046092184368737,0.3103448275862069,0.6884422110552764,0,0.9374999999999999,0.8729096989966555,0,0.12244897959183673,0.43286573146292584,0.6286628662866287,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
1159,38,2,0.6516516516516516,0.3302752293577982,0.7857142857142857,0.32064128256513025,1.0,0.5527638190954774,0,0.5833333333333333,0.030100334448160536,1,0.6530612244897959,0.9358717434869739,0.8502850285028503,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1160,36,2,0.40540540540540543,0.3669724770642202,0.75,0.8997995991983967,0.9310344827586207,0.135678391959799,0,0.4375,0.8929765886287625,1,0.22448979591836732,0.39679358717434865,0.15171517151715172,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1161,36,1,1.0,0.9266055045871561,0.2857142857142857,0.23046092184368736,0.7931034482758621,0.18090452261306533,1,0.4583333333333333,0.09364548494983277,0,0.7346938775510203,0.05410821643286573,0.7855785578557856,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1162,53,2,0.18018018018018017,0.4311926605504587,0.4642857142857143,0.7234468937875751,0.24137931034482757,0.8442211055276382,1,0.4166666666666667,0.06688963210702341,0,0.26530612244897955,0.561122244488978,0.6937693769376938,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1163,46,0,0.02002002002002002,0.1926605504587156,0.7142857142857143,0.501002004008016,0.1724137931034483,0.9447236180904522,0,0.2708333333333333,0.9933110367892977,0,0.32653061224489793,0.879759519038076,0.0427042704270427,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1164,35,2,0.6746746746746747,0.7889908256880734,0.7142857142857143,0.7995991983967935,0.6551724137931034,0.25125628140703515,0,0.14583333333333331,0.9498327759197325,1,0.16326530612244897,0.627254509018036,0.47184718471847187,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1165,19,1,0.5825825825825826,0.7247706422018348,0.8214285714285714,0.36472945891783565,0.6551724137931034,0.035175879396984924,0,0.3125,0.8461538461538461,0,0.9387755102040816,0.438877755511022,0.5364536453645364,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
1166,18,2,0.5935935935935935,0.5504587155963303,0.25,0.32665330661322645,0.7931034482758621,0.5678391959798995,0,0.7083333333333333,0.29765886287625415,1,0.836734693877551,0.7474949899799599,0.47244724472447247,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1167,22,1,0.15415415415415415,0.6788990825688074,0.0,0.655310621242485,0.896551724137931,0.9296482412060302,1,0.4791666666666667,0.8060200668896321,1,0.4693877551020408,0.9719438877755511,0.8796879687968797,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1168,37,1,0.8278278278278278,0.8990825688073395,0.07142857142857142,0.15831663326653306,0.06896551724137931,0.9447236180904522,0,0.5208333333333333,0.29765886287625415,1,0.18367346938775508,0.15230460921843686,0.916891689168917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1169,28,0,0.8668668668668669,0.4311926605504587,0.9999999999999999,0.012024048096192383,0.7931034482758621,0.8040201005025126,0,0.12499999999999999,0.30434782608695654,0,0.5102040816326531,0.4428857715430861,0.7231723172317231,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
1170,59,0,0.5585585585585585,0.5779816513761468,0.75,0.6492985971943888,0.6551724137931034,0.09045226130653267,0,0.49999999999999994,0.043478260869565216,1,0.061224489795918366,0.20440881763527052,0.7756775677567757,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1171,19,2,0.1931931931931932,0.7614678899082569,0.17857142857142855,0.1723446893787575,0.3103448275862069,0.1457286432160804,0,0.7708333333333333,0.3612040133779264,1,0.061224489795918366,0.14228456913827653,0.24592459245924594,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1172,20,1,0.22322322322322322,0.3302752293577982,0.0,0.014028056112224447,0.8275862068965517,0.7085427135678392,0,0.9166666666666666,0.5083612040133779,1,0.5306122448979591,0.6452905811623246,0.6952695269526953,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1173,40,1,0.3983983983983984,0.3669724770642202,0.6071428571428571,0.7735470941883766,0.9310344827586207,0.17587939698492464,0,0.5208333333333333,0.5551839464882943,0,0.2857142857142857,0.6713426853707414,0.29652965296529654,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1174,29,0,0.7487487487487487,0.03669724770642202,0.3214285714285714,0.8376753507014028,0.5862068965517241,0.6733668341708543,0,0.5208333333333333,0.1939799331103679,0,0.2857142857142857,0.9278557114228456,0.5374537453745375,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1175,37,0,0.27927927927927926,0.908256880733945,0.7857142857142857,0.7394789579158316,0.3103448275862069,0.577889447236181,0,0.6041666666666666,0.6655518394648829,1,0.22448979591836732,0.7434869739478958,0.049004900490049005,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1176,22,2,0.97997997997998,0.6972477064220184,0.5714285714285714,0.07014028056112225,0.41379310344827586,0.5326633165829145,0,0.020833333333333332,0.6321070234113713,0,0.6122448979591836,0.9418837675350701,0.9664966496649665,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1177,54,1,0.009009009009009009,0.4678899082568807,0.8928571428571428,0.501002004008016,0.4482758620689655,0.1658291457286432,0,0.8749999999999999,0.5150501672240803,0,0.9795918367346939,0.7875751503006011,0.8933893389338934,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1178,55,0,0.37537537537537535,0.14678899082568808,0.7142857142857143,0.19839679358717432,0.0,0.8894472361809045,0,0.16666666666666666,0.4414715719063545,1,0.836734693877551,0.5230460921843687,0.9897989798979898,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1179,47,2,0.47147147147147145,0.81651376146789,0.0,0.156312625250501,0.6551724137931034,0.15577889447236182,1,0.7916666666666666,0.43812709030100333,1,0.22448979591836732,0.6773547094188376,0.6645664566456646,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1180,26,1,0.15115115115115116,0.981651376146789,0.75,0.5711422845691382,0.48275862068965514,0.20603015075376885,0,0.8958333333333333,0.5986622073578595,1,0.6938775510204082,0.07414829659318636,0.31353135313531355,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1181,51,1,0.8558558558558559,0.5596330275229359,0.7857142857142857,0.5410821643286573,0.8275862068965517,0.8040201005025126,0,0.20833333333333331,0.8160535117056856,1,0.18367346938775508,0.9478957915831663,0.49444944494449444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1182,52,0,0.6156156156156156,0.4678899082568807,0.25,0.44088176352705405,0.3793103448275862,0.592964824120603,0,0.2916666666666667,0.8729096989966555,0,0.3877551020408163,0.8036072144288576,0.09600960096009602,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
1183,39,2,0.12312312312312312,0.1743119266055046,0.9999999999999999,0.39078156312625245,0.5172413793103449,0.06532663316582915,0,0.22916666666666666,0.9498327759197325,1,0.9795918367346939,0.18036072144288576,0.1499149914991499,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1184,41,0,0.6966966966966966,0.9357798165137615,0.39285714285714285,0.4509018036072144,0.20689655172413793,0.7788944723618091,0,0.7083333333333333,0.6086956521739131,0,0.44897959183673464,0.2945891783567134,0.2832283228322832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1185,34,2,0.8018018018018018,0.8807339449541285,0.6428571428571428,0.1723446893787575,0.4482758620689655,0.5678391959798995,0,0.8124999999999999,0.34448160535117056,0,0.4693877551020408,0.9879759519038075,0.21802180218021802,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1186,27,1,0.5525525525525525,0.853211009174312,0.4642857142857143,0.11422845691382764,0.27586206896551724,0.8341708542713568,0,0.9583333333333333,0.22073578595317725,0,0.3061224489795918,0.7795591182364728,0.8988898889888989,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1187,47,2,0.42342342342342343,0.13761467889908258,0.6428571428571428,0.9659318637274549,0.27586206896551724,0.46733668341708545,0,0.3125,0.11705685618729096,1,0.04081632653061224,0.16032064128256512,0.5274527452745275,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1188,40,2,0.5225225225225225,0.05504587155963303,0.9285714285714285,0.8236472945891783,0.3103448275862069,0.15075376884422112,0,0.9999999999999999,0.12040133779264214,1,0.12244897959183673,0.058116232464929855,0.034203420342034205,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1189,49,2,0.7297297297297297,0.853211009174312,0.5714285714285714,0.9579158316633266,0.27586206896551724,0.7587939698492463,0,0.6458333333333333,0.588628762541806,1,0.9591836734693877,0.2284569138276553,0.7214721472147215,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1190,34,2,0.5125125125125125,0.5963302752293579,0.9642857142857143,0.3386773547094188,0.8275862068965517,0.6582914572864321,1,0.3541666666666667,0.294314381270903,0,0.04081632653061224,0.2444889779559118,0.12861286128612862,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1191,34,2,0.9259259259259259,0.10091743119266056,0.5357142857142857,0.19238476953907813,1.0,0.04020100502512563,1,0.9166666666666666,0.7859531772575251,1,0.5102040816326531,0.03006012024048096,0.22042204220422043,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1192,31,0,0.17017017017017017,0.3853211009174312,0.6428571428571428,0.29058116232464926,0.5172413793103449,0.49748743718592964,0,0.4166666666666667,0.6153846153846154,0,0.2857142857142857,0.3046092184368737,0.8496849684968497,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1193,26,2,0.8498498498498498,0.3577981651376147,0.14285714285714285,0.7775551102204408,0.7586206896551724,0.34673366834170855,1,0.3125,0.49498327759197325,1,0.02040816326530612,0.8697394789579158,0.3069306930693069,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1194,57,2,0.7937937937937938,0.0,0.75,0.785571142284569,0.24137931034482757,0.11557788944723618,0,0.12499999999999999,0.6454849498327759,0,0.22448979591836732,0.5430861723446894,0.9721972197219723,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1195,19,1,0.5645645645645646,0.5229357798165138,0.6428571428571428,0.9358717434869739,0.9310344827586207,0.48743718592964824,0,0.08333333333333333,0.8294314381270903,1,0.6122448979591836,0.13827655310621242,0.11481148114811482,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1196,42,2,0.12412412412412413,0.01834862385321101,0.10714285714285714,0.7154308617234468,0.034482758620689655,0.32160804020100503,0,0.8958333333333333,0.033444816053511704,1,0.1020408163265306,0.8416833667334669,0.5135513551355135,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1197,56,1,0.17417417417417416,0.06422018348623854,0.14285714285714285,0.7414829659318637,0.8275862068965517,0.7236180904522613,0,0.8333333333333333,0.4816053511705686,1,0.6326530612244897,0.38276553106212424,0.9375937593759376,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1198,26,0,0.5035035035035035,0.81651376146789,0.14285714285714285,0.785571142284569,0.5862068965517241,0.49748743718592964,0,0.6666666666666666,0.5217391304347826,0,0.12244897959183673,0.909819639278557,0.44254425442544254,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1199,39,0,0.7767767767767768,0.944954128440367,0.8571428571428571,0.03406813627254509,0.7931034482758621,0.8241206030150754,0,0.6249999999999999,0.25418060200668896,0,0.9387755102040816,0.8877755511022043,0.7898789878987899,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1200,21,2,0.7767767767767768,0.6788990825688074,0.8214285714285714,0.3667334669338677,0.5862068965517241,0.24623115577889448,0,0.4166666666666667,0.49498327759197325,1,0.6326530612244897,0.46492985971943884,0.23732373237323734,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1201,43,0,0.3843843843843844,0.5504587155963303,0.0,0.28456913827655306,0.896551724137931,0.864321608040201,1,0.04166666666666667,0.16722408026755853,1,0.4897959183673469,0.9599198396793587,0.9997999799979999,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1202,46,2,0.7107107107107107,0.7706422018348624,0.6071428571428571,0.9258517034068136,0.3793103448275862,0.09547738693467336,1,0.18749999999999997,0.9464882943143813,1,0.9999999999999999,0.877755511022044,0.7786778677867787,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1203,51,0,0.7677677677677678,0.03669724770642202,0.9642857142857143,0.6673346693386772,0.7931034482758621,0.2914572864321608,1,0.20833333333333331,0.47491638795986624,0,0.2857142857142857,0.35871743486973945,0.6727672767276728,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1204,40,2,0.6836836836836837,0.944954128440367,0.5,0.1222444889779559,0.06896551724137931,0.2914572864321608,1,0.4375,0.010033444816053512,1,0.36734693877551017,0.3667334669338677,0.48744874487448747,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1205,54,2,0.5705705705705706,0.22935779816513763,0.7142857142857143,0.3246492985971944,0.034482758620689655,0.4472361809045226,1,0.3333333333333333,0.5518394648829431,0,0.7755102040816326,0.5450901803607214,0.9234923492349235,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
1206,28,1,0.9519519519519519,0.7706422018348624,0.9642857142857143,0.0781563126252505,0.1724137931034483,0.6934673366834171,0,0.49999999999999994,0.5217391304347826,1,0.7346938775510203,0.052104208416833664,0.29372937293729373,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1207,23,1,0.10510510510510511,0.6605504587155964,0.6428571428571428,0.3567134268537074,0.1724137931034483,0.914572864321608,0,0.8333333333333333,0.8896321070234113,1,0.3877551020408163,0.004008016032064128,0.5638563856385639,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1208,35,1,0.9469469469469469,0.14678899082568808,0.7857142857142857,0.468937875751503,0.5517241379310345,0.4170854271356784,1,0.5624999999999999,0.5451505016722408,1,0.3877551020408163,0.6953907815631262,0.18811881188118812,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
1209,38,1,0.6366366366366366,0.9174311926605506,0.4642857142857143,0.7595190380761523,0.5172413793103449,0.32160804020100503,0,0.3958333333333333,0.391304347826087,1,0.9591836734693877,0.4929859719438877,0.3801380138013801,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1210,59,2,0.5275275275275275,0.5963302752293579,0.9285714285714285,0.11823647294589178,0.7586206896551724,0.38190954773869346,1,0.6041666666666666,0.3411371237458194,0,0.26530612244897955,0.7074148296593186,0.06530653065306531,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1211,53,0,0.037037037037037035,0.45871559633027525,0.17857142857142855,0.4549098196392785,0.9310344827586207,0.2864321608040201,0,0.6249999999999999,0.18729096989966554,1,0.5102040816326531,0.8256513026052104,0.7568756875687569,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1212,58,2,0.3943943943943944,0.42201834862385323,0.6071428571428571,0.47695390781563124,0.41379310344827586,0.49748743718592964,0,0.24999999999999997,0.9063545150501672,0,0.1020408163265306,0.5190380761523046,0.16191619161916193,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1213,55,1,0.7547547547547547,0.3577981651376147,0.25,0.11022044088176351,0.3793103448275862,0.6130653266331658,1,0.18749999999999997,0.5083612040133779,1,0.12244897959183673,0.565130260521042,0.9137913791379139,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1214,51,1,0.9209209209209209,0.8348623853211009,0.14285714285714285,0.4669338677354709,0.3448275862068966,0.21608040201005024,0,0.6666666666666666,0.9531772575250836,1,0.18367346938775508,0.6793587174348696,0.0626062606260626,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1215,34,0,0.47647647647647645,0.23853211009174313,0.75,0.16633266533066132,0.48275862068965514,0.7085427135678392,0,0.8333333333333333,0.16722408026755853,0,0.5102040816326531,0.1503006012024048,0.8843884388438844,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1216,54,1,0.46646646646646645,0.3577981651376147,0.25,0.4048096192384769,0.9310344827586207,0.6231155778894473,1,0.3958333333333333,0.8060200668896321,1,0.16326530612244897,0.7094188376753506,0.47024702470247026,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
1217,42,2,0.7217217217217217,0.0,0.9999999999999999,0.08016032064128256,0.5517241379310345,0.2562814070351759,0,0.9791666666666666,0.862876254180602,0,0.061224489795918366,0.6593186372745491,0.27742774277427745,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
1218,55,2,0.5045045045045045,0.4128440366972478,0.17857142857142855,0.8757515030060119,0.6551724137931034,0.8090452261306533,0,0.2708333333333333,0.23411371237458192,1,0.44897959183673464,0.026052104208416832,0.20292029202920292,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1219,29,2,0.31431431431431434,0.09174311926605505,0.3214285714285714,0.03206412825651302,0.9655172413793103,0.9547738693467337,1,0.14583333333333331,0.006688963210702341,1,0.2040816326530612,0.11022044088176351,0.5158515851585158,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1220,40,2,0.28428428428428426,0.3486238532110092,0.07142857142857142,0.20841683366733466,0.7241379310344828,0.6080402010050251,0,0.14583333333333331,0.6187290969899666,1,0.4897959183673469,0.04208416833667334,0.7285728572857286,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1221,59,2,0.46346346346346345,0.1559633027522936,0.42857142857142855,0.04809619238476953,0.7931034482758621,0.7738693467336684,0,0.7708333333333333,0.34782608695652173,0,0.6530612244897959,0.9779559118236472,0.23422342234223423,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1222,39,0,0.6796796796796797,0.8256880733944955,0.2142857142857143,0.7635270541082164,0.896551724137931,0.05527638190954774,1,0.5624999999999999,0.23745819397993312,1,0.14285714285714285,0.04609218436873747,0.09430943094309431,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1223,38,2,0.26326326326326327,0.42201834862385323,0.10714285714285714,0.1843687374749499,0.896551724137931,0.18592964824120603,0,0.18749999999999997,0.49498327759197325,1,0.2040816326530612,0.4348697394789579,0.42784278427842787,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
1224,44,1,0.6096096096096096,0.6697247706422019,0.42857142857142855,0.4288577154308617,0.24137931034482757,0.9195979899497487,0,0.8124999999999999,0.030100334448160536,0,0.5918367346938775,0.02004008016032064,0.8687868786878689,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
1225,48,1,0.6456456456456456,0.908256880733945,0.17857142857142855,0.785571142284569,0.8620689655172413,0.964824120603015,0,0.2708333333333333,0.06354515050167224,1,0.42857142857142855,0.9358717434869739,0.5265526552655265,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1226,23,1,0.42842842842842843,0.1834862385321101,0.5357142857142857,0.3667334669338677,0.20689655172413793,0.4472361809045226,0,0.2708333333333333,0.5585284280936454,0,0.04081632653061224,0.14228456913827653,0.44034403440344033,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1227,44,1,0.36436436436436437,0.24770642201834864,0.75,0.43286573146292584,0.3448275862068966,0.8391959798994975,0,0.10416666666666667,0.3745819397993311,0,0.6938775510204082,0.8256513026052104,0.036403640364036406,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1228,57,0,0.18018018018018017,0.0,0.9285714285714285,0.9779559118236472,0.6896551724137931,0.5175879396984925,0,0.6874999999999999,0.09364548494983277,0,0.1020408163265306,0.4008016032064128,0.823982398239824,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1229,51,1,0.7337337337337337,0.11926605504587157,0.7142857142857143,0.3006012024048096,0.9655172413793103,0.7437185929648241,0,0.3333333333333333,0.3745819397993311,1,0.7551020408163265,0.07414829659318636,0.2769276927692769,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1230,29,0,0.8758758758758759,0.1743119266055046,0.9999999999999999,0.7474949899799599,0.7241379310344828,0.7989949748743719,0,0.4166666666666667,0.5451505016722408,1,0.3877551020408163,0.907815631262525,0.3724372437243724,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1231,24,1,0.993993993993994,0.6605504587155964,0.0,0.5150300601202404,0.24137931034482757,0.44221105527638194,1,0.7916666666666666,0.10367892976588629,1,0.8775510204081632,0.9519038076152304,0.42014201420142017,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1232,27,0,0.6606606606606606,0.4036697247706422,0.8214285714285714,0.6012024048096192,0.6206896551724138,0.05527638190954774,1,0.5624999999999999,0.41471571906354515,1,0.8163265306122448,0.1783567134268537,0.49234923492349236,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1233,34,0,0.24324324324324323,0.5504587155963303,0.42857142857142855,0.23647294589178355,0.1724137931034483,0.44221105527638194,1,0.7708333333333333,0.4648829431438127,1,0.24489795918367346,0.5290581162324649,0.6504650465046505,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1234,43,0,0.3123123123123123,0.23853211009174313,0.8928571428571428,0.8977955911823646,0.6551724137931034,0.7688442211055276,0,0.2916666666666667,0.12040133779264214,1,0.5714285714285714,0.08817635270541081,0.19211921192119213,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
